city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
杭州,整租·野风春晓 3室2厅 南,整租,富阳区,银湖科技城,野风春晓,125.0,3,2,2,南,高,19,精装|双卫生间,,5天前维护,2700
杭州,整租·金汇之城 1室1厅 北,整租,富阳区,富春,金汇之城,35.0,1,1,1,北,中,14,近地铁|精装|随时看房,,,1827
杭州,整租·锦贤府 3室2厅 南,整租,临安区,临安,锦贤府,89.0,3,2,2,南,高,20,月租|双卫生间,,2天前维护,800
杭州,整租·世茂智慧之门 1室0厅 南,整租,滨江区,滨江区政府,世茂智慧之门,275.23,1,0,0,南,低,61,近地铁|随时看房,链家,,19000
杭州,整租·伊萨卡国际城绮风园 4室1厅 西南,整租,钱塘区,沿江北,伊萨卡国际城绮风园,127.3,4,1,1,西南,低,34,近地铁|随时看房,,1天前维护,4500
杭州,整租·新风悦居 3室2厅 南,整租,上城区,火车东站,新风悦居,86.0,3,2,2,南,高,17,近地铁|双卫生间|随时看房,,2天前维护,4500
杭州,整租·未来城一期 1室1厅 东,整租,余杭区,良渚,未来城一期,123.6,1,1,1,东,低,11,近地铁,,,7500
杭州,合租·时代滨江悦 4居室 南卧,合租,滨江区,西兴,时代滨江悦,30.0,4,1,1,南,高,25,近地铁|精装,链家,,1700
杭州,整租·南樾府 3室2厅 南,整租,临安区,临安,南樾府,70.0,3,2,2,南,中,19,双卫生间,,1天前维护,575
杭州,合租·三里家园三区 6居室 北卧,合租,拱墅区,三里亭,三里家园三区,30.0,6,2,2,北,高,6,近地铁|押一付一,,,2500
杭州,整租·龙润城 3室2厅 南,整租,钱塘区,大江东,龙润城,98.0,3,2,2,南,低,18,近地铁|双卫生间,链家,,1400
杭州,整租·Mo.C星辉时光城 4室2厅 南,整租,萧山区,萧山开发区,Mo.C星辉时光城,75.01,4,2,2,南,低,1,双卫生间,链家,3天前维护,7100
杭州,整租·同方财富大厦 3室1厅 南,整租,拱墅区,天水,同方财富大厦,152.84,3,1,1,南,中,16,近地铁,,,11500
杭州,合租·紫瑞华庭 5居室 南/西卧,合租,钱塘区,大江东,紫瑞华庭,50.0,5,0,1,南 西,高,16,,,4天前维护,1400
杭州,合租·杭宁府 2居室 南卧,合租,余杭区,临平新城,杭宁府,25.0,2,0,0,南,低,18,近地铁|押一付一,,2天前维护,1350
杭州,整租·白云深处 5室2厅 复式 南,整租,余杭区,未来科技城,白云深处,295.0,5,2,3,南,低,2,,,3天前维护,10000
杭州,整租·湖畔花园闻莺苑 4室2厅 复式 南,整租,西湖区,文一西路,湖畔花园闻莺苑,198.0,4,2,1,南,高,10,近地铁|随时看房,,3天前维护,8000
