city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
南京,合租·凤凰西街188号 4居室 东卧,合租,鼓楼,凤凰西街,凤凰西街188号,9.1,4,1,1,东,低,7,公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,1190
南京,合租·佳诚花园南区 5居室 南卧,合租,玄武,孝陵卫,佳诚花园南区,10.6,5,1,2,南,低,6,公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,1天前维护,1190
南京,整租·中海左岸澜庭 3室2厅 南,整租,浦口,江北研创园,中海左岸澜庭,112.0,3,2,2,南,低,20,精装|双卫生间,,今天维护,3760
南京,合租·翠屏湾花园城 4居室 南卧,合租,江宁,将军大道,翠屏湾花园城,22.78,4,1,2,南,低,6,公寓|独立卫生间|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1590
南京,合租·金浦御龙湾H区 3居室 南卧,合租,栖霞,晓庄,金浦御龙湾H区,10.9,3,1,1,南,中,20,公寓|月租|拎包入住|近地铁|精装|押一付一,自如,8天前维护,1190
南京,整租·观山悦 3室2厅 西南,整租,浦口,南京工业大学,观山悦,103.94,3,2,1,西南,高,18,,,,1000
南京,整租·中央路（玄武） 3室1厅 南/北,整租,玄武,玄武门,中央路（玄武）,68.26,3,1,1,南 北,高,6,近地铁|精装|随时看房,,4天前维护,3200
南京,整租·工人新村 1室0厅 南,整租,鼓楼,许府巷,工人新村,188.39,1,0,1,南,低,7,近地铁,,4天前维护,5200
南京,合租·招商雍宁府 4居室 北卧,合租,浦口,南审,招商雍宁府,8.5,4,1,1,北,高,18,公寓|月租|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,760
南京,合租·世茂招商语山 4居室 南卧,合租,栖霞,仙林,世茂招商语山,14.6,4,1,2,南,低,6,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,自如,今天维护,1690
南京,整租·桃园人家 2室0厅 南/北,整租,秦淮,来凤里,桃园人家,88.0,2,0,1,南 北,高,10,近地铁|精装|随时看房,,,3950
南京,合租·新城市广场 3居室 南卧,合租,鼓楼,龙江,新城市广场,23.22,3,1,2,南,中,18,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1542
南京,整租·中海万锦熙岸一期 3室1厅 南,整租,浦口,江浦街道,中海万锦熙岸一期,125.2,3,1,1,南,中,26,近地铁|精装,链家,1天前维护,2600
南京,整租·亚泰梧桐世家 3室1厅 南,整租,六合,大厂,亚泰梧桐世家,124.68,3,1,1,南,低,26,随时看房,,,1300
南京,合租·新保弘领东苑A区 4居室 北卧,合租,江宁,麒麟科创园,新保弘领东苑A区,5.5,4,1,2,北,低,26,公寓|月租|拎包入住|精装|押一付一|随时看房,自如,今天维护,630
南京,合租·瀛洲湾 4居室 北卧,合租,江宁,岔路口,瀛洲湾,14.2,4,1,2,北,低,6,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,1090
南京,整租·新城云漾滨江 3室2厅 南,整租,江宁,江宁滨江,新城云漾滨江,85.0,3,2,1,南,高,25,精装,,,1500
南京,整租·万科未来城 2室1厅 南,整租,溧水,溧水城北,万科未来城,77.0,2,1,1,南,低,27,近地铁|精装,,,1400
南京,整租·宇业天赋广场 3室2厅 南,整租,江宁,麒麟镇,宇业天赋广场,72.69,3,2,1,南,中,12,近地铁|精装,,4天前维护,4500
南京,整租·山阴路 2室1厅 南/北,整租,鼓楼,宁海路,山阴路,75.31,2,1,1,南 北,低,7,官方核验|近地铁|随时看房,链家,3天前维护,3200
南京,合租·雍澜和府 4居室 北卧,合租,浦口,江北中央商务区,雍澜和府,6.8,4,1,2,北,高,24,公寓|月租|拎包入住|精装|押一付一|随时看房,自如,今天维护,627
南京,整租·南方名苑 2室1厅 南,整租,溧水,溧水城南,南方名苑,71.84,2,1,1,南,高,18,精装,,,1203
南京,整租·陶李王巷 3室1厅 南,整租,秦淮,朝天宫,陶李王巷,67.48,3,1,1,南,中,7,近地铁,,4天前维护,3500
南京,整租·正荣润锦城 3室2厅 南,整租,浦口,江北中央商务区,正荣润锦城,105.32,3,2,2,南,低,33,精装|双卫生间|随时看房,,1天前维护,2800
南京,整租·四季花苑 3室2厅 南,整租,六合,大厂,四季花苑,120.0,3,2,2,南,高,34,双卫生间,,2天前维护,900
